text,label
薄い本 を 読ん で 遊園地 へ 行っ て USJ で ワンピース ショー も 見る patch の イベント も 行く 俺 の ルルハワ は まだ 始まっ た ばかり だ,0
私 はね 、 は ねこ ちん の ドレスアップ 姿 が 見 たい が ため に ユニバ 行き たかっ た ん です よ は ねこ は 濃ゆい の も 似合う けど 個人的 に は 淡い エメラルドグリーン の シルエット が ばっ ちり 出る ロング ドレス で 、 背中 が ぱっくり あい てる やつ が 似合う と 思う の 細い し 色白 だ し 背 が ある から 似合う,1
D ヲタ さん 大 歓迎 常識 ある 人 や 仲 良い 子 だけ のみ ミート ◎ インスタ も やっ てる ので 知り たい 方 が い たら 気軽 に DM し て き て ください # ディズニー 好き と 繋がり たい # D オタ さん と 繋がり たい # 陸 単 年 パ # ドナデジ 推し,1
田端のユニバーサル映画館の支配人、素敵な人だな＃ぶらり途中下車,0
ダラダラ 提督 の 質問箱 です 最近 回答 し た 質問 → 「 今 行き たい の は USJ と ディズニー どっち ?」< URL >,0
ショタ士郎「大阪観光する度ＵＳＪに誘導しようとするのはやめろよじーさん！行くけど！！」,1
三連休 終わっ ちゃ い まし た ね また 今日 から 仕事 の 人 お つかれ さ まで す 私 は 家 で ゴロゴロ し ながら 稼ぎ ます (?? ??)? こんな 簡単 で いい の か な ? # 副業 紹介 し ます # ディズニー 好きな人 と 繋がり たい # ユニバ … < URL >,0
でも インパ 風 に 撮り たい って なっ て も ディズニー とか 遊園地 に 行く と か ない から 結局 どこ か の スタジオ で 室内 写真 しか 撮れ ない の 残念 だ よ ね ?? お 外 に 出 れる 感じ で どこ か いい 感じ の ところ ない か な ??,1
"知「涼介、プレゼントは」

山「欲しいって言ってた腕時計！」

知「ありがと～、大貴は？」

有「ディズニーペアチケット！俺と」

知「やった！明日伊野ちゃんと行こ～？」

山有「」

知「大好き、僕のサンタさん？」

山有「許す」",0
体感だと先月くらいに福岡行って静岡行って足利行ってむすはじ観劇して宴奏会行ってディズニー行って宮城秋田山形行って異聞観劇して昨日おてぎねくん見ました、くらいの年間カレンダーなんですけど,0
"遅刻しちゃう～

【スラッグ／モンスターズユニバーシティ】＜ＵＲＬ＞",0
結構まじでスプラッシュマウンテンの水の勢いで俺のアイホンＸ流されて本当にキレそうだから明日ディズニーからの電話でいい報告待ってる。それにしてもディズニー神対応すぎた,0
気付い たら 、 ハロウィンユニバ まで の 折り返し地点 が 近づい て まいり まし た … 中間報告 体重 54 ? 55kg ( 9 / 14 ) ? 52 . 85kg ( 9 / 28 ) ようやく 夏休み 太り 分 を 戻せ た 感じ です 。 ここ から なかなか 体重 減っ て いか ない … < URL >,0
りあ友とユニバ行く計画立ててるんやけど絶賛モチベない７月なったらモチベあがるかな,0
学校帰りのユニバ良き。,0
先 に 最近 可愛い と 思う 子 いる って 言っ た の そっち でしょ ? な んで 黙る と そっち が 怒っ て 切る の 。 他 に 好きな人 でき た なら さっさと 言え ! てか 好き に なり そう で も 報告 しろ ! 早く お金 貯め て ディズニー 行き たい とか 考え た 私 が ばか みたい じゃん ばか ばか !,0
"ディズニー行きたい…
水族館も行きたい…
富士急ハイランドにも行きたい…
ＵＳＪも一度くらいは行ってみたい…
北海道か沖縄にも行きたい…
カレーが食べたい…
天津飯と餃子が食べたい…
痩せたい…

痩せたい……",0
2018年 もうすぐ 終わり 。 平成 も 終わり 。 今年 は 自分 の 趣味 に 熱闘 し た 年 だっ た か な 。 サッカー 、 スノボ 、 ディズニー 、 セカオワ 。 全部 楽しめ た 。 今年 も お世話になりました 。 こんな 自分 です が 来年 も よろしくお願いします 。 < URL >,0
今年こそユニバ行きたい(願望),0
"ｉＯＳ版】＜ＵＲＬ＞
Ａｎｄｒｏｉｄ版】＜ＵＲＬ＞
＃ＵＳＪ
＃待ち時間
２０１８／１０／２８／１５：３０
フォービドゥン２２０分
バックドロップ２４０分
ハ… ＜ＵＲＬ＞",0
８月にＵＳＪ行くことになったー＼（°▽°）／  クッソ暑いのは覚悟の上！,0
ＵＳＪもいきたいなぁ？（￣？ω？￣）,0
6 / 146 / 16 in 大阪 ユニバ 凄い 楽しかっ た ! ほんとに 時間 が あっという間 で なかなか 帰れ ませ ん でし た < URL >,0
# キッザニア 長女 「 お菓子 工場 は すごい 人気 みたい だ から 、 きっと 無理 だ よ ね … 」 ボク 「 取り消せよ … ! 今 の 言葉 … !」 妻 「 の るな パパ !! 戻れ !!」< URL >,0
昨日 の ユニバ 大 作戦 の 動画 を 見 て 、 「 人の振り見て我が振り直せ 」 ( 漢字 合っ てる ?) 諺 ある けど 、 今年 の みろく 横丁 で も 人 に 迷惑 を かけ ない 程度 に 安全 に 酒 クズ に なり ワイワイ し たい と 心 に 誓い まし た ?,1
【 超 貴重 ?】 これ が シンデレラ城 の 中 の お 部屋 ? 予約 は でき ませ ん 。 ディズニー から 招待 さ れ た 、 限ら れ た トクベツ な 人 だけ が 無料 で 泊まれる お 部屋 ? 泊まり た ー い ! って 思っ た 子 RT < URL >,0
2018 . 11 . 24 いぎなり東北産 「 百花繚乱 物語 」 リリースイベント 福島 ハワイアンズ 指定 2 s ② 橘花怜 猫 花怜 くん が 可愛く て 直視 出来 ませ ん (つω｀*) # いぎなり東北産 # 橘花怜 # ボケて て も 可愛い よ 花怜 くん < URL >,0
いつも は 横目 で いい な ? と 思い ながら 一 人 素通り 。 やっと 念願 の テラス へ ‥! この間 ディズニーランド 行っ た メンバー と 私 は 飲め ない ので オランジーナ ( 笑 ) 会社 の 愚痴 は 止まら ない ?? か ? ら ? の ? # テラス < URL >,0
レゴランド の アニバーサリー イベント中 に 提供 さ れる 忍者 モチーフ の フード の めっちゃ 詳しい 記事 ! 手裏剣 かわいい けど 子ども に 食べ させる に は 贅沢 すぎ だ よ ? # レゴランド # 2周年 アニバーサリー イベント # ニンジャゴー,0
夜のディズニーシー,0
水族館沖縄プラネタリウム?ディズニーシー京都行く約束沢山した,0
ユニバチケット すごい って いっ てる 人 多かっ た けど 私 は 少し 引い て しまっ た # 恋 ステ,0
前 に も 思っ た けど ピューロランド は 楽しい が 行く たび に 更新 さ れ て いく 、 中毒 性 の 高い 夢の国 ? 行く 機会 が あれ ば ミラクルギフトパレード は もちろん 、 カワイイ 歌舞伎 も 絶対 に 観 て 欲しい な 今朝 初夢 見れ なかっ た から 今夜 、 夢 に シナモン が 出 て き ます よ … < URL >,1
3時半起きでディズニーに向かっております。おはようございますねむいです(σωー)<URL>,0
"ブログを更新しました「キッザニア甲子園６２回目の出勤簿③」ﾖﾛｼｸﾃﾞｽ（（＿＿（´ω｀）ﾍﾟｺ＃キッザニア＃キッザニア甲子園
＜ＵＲＬ＞",0
空 が マジで 綺麗 だ よ ? … … キッズ スペース の とこ サマーランド みたい な の ある ( バケツ みたい な やつ ) 私 も 行き たい … … ( ) < URL >,1
本 日5 / 26 ( 土 ) より サンリオピューロランド で 開催 の # 夢みる DS にて 『 たぬき ゅん × HELLO KITTY 』 コラボ グッズ を 発売中 ? アイタタバッグ は 程よい サイズ で これから の お出かけ に も ぴったり です ボールペン 、 クリアファイル ケース … < URL >,0
"大輝「ヤンキーに人気のないとこ連れ込まれて恐喝されたことあるけど、誰に喧嘩売ってんだって感じだな」
璃音「ヤンキーに人気のない……サンリオピューロランドとかでしょうか」",0
# Ameba トピックス さん 有難う 御座い ます ( о ´∀｀ о ) < URL > # ディズニーシー # ディズニーランド # ハロウィン # 食べ ジョ # 市川美織,0
"１．ほうかい（崩壊）
２．かんさいぼう（幹細胞）
３．とうきょうどいつむら（東京ドイツ村）
４．しし（獅子）
５．しかい（司会）

記録：１分２０秒
３番以外くそ楽だった",0
サンリオピューロランド ( ??? ) 可愛い 過多 ( o ? o ) いる の に また 行き たい 衝動 に かられ てる :( ;´?｀;): < URL >,0
まて 、 レゴランド は 無理,0
今日 ユニバ で 色々 な 人 に 会っ た … 映画 エキストラ の 人 とか 職場 の 人 とか 駅長 さん とか 職場 の 人 に 会っ た 時 驚い た … もう 恥ずかしかっ た … ハリーポッター の 駅長 さん 身長 デカ すぎ だ … 僕 が 小さい ん か な ? < URL >,1
どうやらとうとうＵＳＪに行かれている方々にも届いたみたいです。共感していただいて良かったです,0
【 歴代 の 中国王朝 の 皇帝 達 が 集め て き た 中国 の 美術 品 コレクション 】 今日 は 、 マンダリンオリエンタル 台北 から タクシー で 15分 くらい の ところ に ある 「 故宮博物院 」 へ ? フランス の ルーブル 、 ロシア の エルミタージュ 、 アメリカ の メトロポリタン … < URL >,0
"昨日はサマーランドに遊びに行ってきました？？

先輩方を深夜３時間引きずり回して朝の５時に叩き起したからみんな顔死んでた笑

帰りにひとりで寝るの寂しくて｢（全部の電車）止まれ！！｣と叫んだら本当に止まっちゃって６人うちに泊まる… ＜ＵＲＬ＞",0
"京セラのフラスタ？
面白いなぁと、色んなのがあって。（最近、興味が出てきてて。お花）
ＲＩＥＨＡＴＡさんからのだ、ＵＳＪだと。
青い薔薇凄っ！ていうか、薔薇高いんだょぉ。いくらなんだ、これ一つづつ＜ＵＲＬ＞",1
ユニバーサルスタジオジャッパーン ＜ＵＲＬ＞,0
去年 の 今頃 は 協調 組 inUSJ やっ た なー 懐かしい ー !!! また 行き たい な ーレジェンドオブジャックスパロウ < URL >,1
ジップで…セレブレイト東京ディズニーランドの紹介でほんの一瞬カンベア映ったよね…まさかパーティグラの紹介やってた…？ハロー！ニューヨークのところから見たけど…,0
"リトルドールたちの楽しそうなところ撮れた♪

「ディズニー マイリトルドール」：＜ＵＲＬ＞ ＜ＵＲＬ＞",0
新しいお顔のミキミニ、私が昔持ってたドールに似てる…。目がツヤ感出たのかな？！私はどうしてもディズニーのメッシュ目が無理で……,0
本当に どうしても テジ に お忍び じゃなくて 普通 に ディズニー デート し て 欲しい から 私 が ディズニー を 貸切 に する しか ない ( 限界 オタク の 発想 )( 将来 の 夢 は 石油王 ),0
今日 は ユニバ じゃ 絶叫 系 は 苦手 の ワイ 、 死な ない よう に がんばる の じゃ,0
ディズニー と ユニバ と ピューロランド 行き たい !,0
"ユニバーサルエンターテインメント ( 6425 ) うーん 、 長らく 3 , 850円 近辺 が 壁 だっ た ん です が 軽やか に 超え て き まし た 。 3 , 850円 で 枠 が あっ た んで 空売り ( 現 渡 かな )、 ダメ っぽい 。 余計 な こと を し て しまっ た 。 3 , 935円 230円 高 。",0
シェフミ可愛かったー?またリピしたい(^ρ^)ディズニーストアでどーしても欲しかった浴衣を購入!!アリエルとラプンツェルでラプンツェルにしようと思ったけど柄的にアリエルにしてアリエルで揃えて買ったら割引クーポンで浴衣とおなじくらいの値段でした,0
【キャンペーンのボタンからツイートするだけで、応募完了？パーク招待やグッズなど？豪華賞品？がその場で当たる？さらに、応募者全員に限定壁紙プレゼント】私は、＃ハリポタライド完全版を体験した！あなたはどう？＃ＵＳＪ＜ＵＲＬ＞,0
"気温分からないけど、ピューロランドイベントで着てく服買ったぞー♪ヽ（´▽｀）／
寒かったら東京方面だし現地で上着買おう。
ヒートテックはイベント着ていくと暑いだろうし。羽織れるもの持ってこ。
月末、月初辛いけど乗りきったらしょーたん会えるから頑張ろう",0
"もしかしたら朝からユニバにイン出来ないかもしれない
時間が無くてもユニモン一回観るためだけにインパしたろかな",1
今週末は「台風」「ディズニー」,0
あと 、 まあ 結局 、 自分 にとって 大事 な もの は 自分 が 気持ち の 中 で 大事 に し て いる 限り 、 売り渡し て も 自分 の 大事 な もの で ある こと に は 変わら ない 。 世界中 の 多く の 人 が ディズニー の メリーポピンズ を メリーポピンズ だ と 思っ て も 、 大事 な もの は 失わ れ ない ん だ から 、 手放し て も いいんじゃない か 。 と か 。,1
この 垢 消し て いい か な www もう 何 も 呟く 事 ねー わ www ディズニー 関係 に なる けど 相互 で そっち で フォロー し て も いい 人 い ます か ー 。 アニメ 関係 一切 呟か ない けど ここ より は 断然 TL 見 てる,0
色づく世界の明日から の 聖地巡礼 で 長崎 行く 理由 が でき た よ ね … 20年 くらい ぶり に ハウステンボス も 行ける か,0
"ＬＩＮＥで話すよりも直接喋る方がせるてぃは好きなんだけど
しかもそれゆったし、
なのにＬＩＮＥもっと頻繁に返してって
めんどくさｯｯｯハウステンボスｯｯｯ（失礼）",1
誰 か 一生のお願い 使う から い 一緒に サンリオピューロランド 行こ,0
初めて行くサンリオピューロランド,0
袖ヶ浦にあるくせに東京を名乗ってるドイツ村と比べたら東京ベイは一応嘘ついてないだけ誠実,0
追加公演の次の日に行ったusjは、時間も無かったせいで限られた所しか行かなかったから、次行く時は下調べをしてゆっくり楽しみたいなぁ,1
ハワイアンズ行きたい～,0
今年の東京ディズニーランドＲ「ディズニー・クリスマス・ストーリーズ」は、＃開始直後の１１月１０日に行きたい！至近距離で観られる鑑賞エリア入場券とパークチケットが当たるキャンペーン中！⇒…＜ＵＲＬ＞,0
【ＵＳＪ買収劇】ＵＳＪ買収されてどうなる？メリットとデメリットを調べてみた＜ＵＲＬ＞,0
"【＃ＤｉｓｎｅｙＣｏｌｏｒｓ更新情報】
ＴＤＬハロウィンの見納めはミッキーポジから！２０１８年１０月３１日のパークレポート
＜ＵＲＬ＞

昨日のディズニーランドのレポートです。大した内容ではない… ＜ＵＲＬ＞",0
トランク も ローブ も 欲しい 。 実際 は ユニバ おん り ー で の 活動 だ が ね 。 夏 だろ う が ローブ 着る ねん ! 着 たい ねん ! とか 思い ながら 何 年 目 … 。 今年 の ハロウィン も 行く ! 怖かろ う が 、 新しい シリーズ は 体験 し たい !,1
サンリオピューロランド 一緒 に いっ て くれ ????!!!,1
"ディズニーの映画ってあんまりみたことないです
よってジブリ派

＃ｐｅｉｎｇ＃質問箱＜ＵＲＬ＞",0
ナイスインホテル市川東京ベイ ＜ＵＲＬ＞ ＃舞浜 ＃格安ホテル ＃ディズニー ＃ディズニーランド ＃ディズニーシー ＃ファミリー ＃グループ ＃４人 ＃幕張メッセ ＃新浦安 ＃卒業旅行… ＜ＵＲＬ＞,0
ユニバ!!!楽しすぎたな??今日は皆てんきゅ!!いい写真いっぱいすぎる<url>,1
推し の こと を 考え たら 高ぶり すぎ て 、 推し を 宇宙 に 打ち上げ て しまい まし た が 特に 後悔 は あり ませ ん 。 そのまま ユニバーサル な 存在 に なる よう お祈り し ます,0
楽し そ ー !! 関東 来 て 今度 の 4月15日 で 丸 3年 ? か 。 早い なぁ 。 ( 熊本 震災 の 時 だっ た から 記憶 か すっごい 鮮明 ) な のに 、 1度 も 、 ディズニー も 、 ピューロランド も 行っ た こと ない っていう (´; ω ;｀) 名前 聞い た 事 ある バンド … < URL >,0
女子力 で は ない が 女子 っぽい 。 そう 言わ れ た ので 考え直す と … … … … ・ ディズニー 好き ・ 可愛い もの 好き ・ ブイズ 好き ・ 女子 の 言っ てる こと も 分から なく も ない あっ 、 確か に そう かも です … …。,0
【 譲渡 】 サンリオピューロランド の 入場券 を セブン で 1枚 多く 発券 し て しまっ た ため 、 お 譲り 先 を 探し て おり ます もし ご 興味 ある 方 おら れ まし たら お 気軽 に お 声 がけ ください ...! 明日 から 1 ヶ月 間 有効 です,1
"大阪に説明会いくついでにユニバ行こうかな…

お金ないけど…！",0
ドイツ村でオクトーバーフェストはやらないのかな？,0
じ に ょんとばろ 、 WM と の 契約 は 更新 し なかっ た けど こっち の ユニバーサル と の 契約 は 継続 な の か な ? 韓国 で は 独立 する けど 日本 で は 今 まで 通り って 解釈 で いい よ ね ? こないだ アルバム 出し た ばっかり だ し 明日 新大久保 に 5人 で 広告 やっ てる 新しい お 店 オー … < URL >,0
魔法のディズニー画像をお届けっ！＜ＵＲＬ＞,0
ハウステンボス ＼( *´ ω ｀*)/ 海 キング って ゆ ー の めっちゃ 楽しかっ た (?＇ ω ＇?)♪ あと 今日 泊まる ホテル めっさ 綺麗 ?*?¨ ナイトプール に 向け て みんな で お 休み 中 です < URL >,0
ディズニーマジック キャッスルドリームアイランド と ツムツム やっ てる 人 は 、 ディズニー 好き 確定 ! # ディズニー 牧場,0
"【福島県いわき市】スパリゾートハワイアンズより車で３分、「エコホテルいわき湯本」には、１泊２，１６０円の激安宿泊プランがあった！
＜ＵＲＬ＞",0
しっかり ディズニー に カイカイ 連れ て いき ま ふ,0
オーウェン 「 彼 ( コンラッド ) は キミ の コレ だっ たり する ?( 小指 を 立てる )」 ネルソン 「 いい や ? ボス だ 」 オーウェン 「 ふ ぅん 。 ま 、 オレ は 男 に は 興味 ない から どう でも いい けど 。 イチャ つく なら 見え ない ところ で よろしく 」 ネルソン 「 だそ う だ … < URL >,0
更新 し まし た ! ディズニー の 素敵 な 動画 & 画像 集 :「 リメンバー・ミー 」 を 観 た 一発屋 芸人 の 感想 が ガチ すぎる MovieNEX 発売記念 限定 動画 【 ショート ver .】< URL >,0
今週末ピューロランドに行くかもなので楽しみ,1
ディズニーのＣＤ届いてた！,0
捕捉 (?) ■ 大阪シティバス ( USJ 線 除く ) の 大人 通常 運賃 は 、 210円 ( 一律 ) ・ 各線 大阪 梅田 バス 境川 / JR 大正 / ドーム前千代崎 で は 、 180円 の JR が 通常 運賃 で は 一番 安い です 。 しかし 、 バス は 、 「 大阪駅 前 」 が 事実 … < URL >,0
大阪行きたいっていうと母親が「え??!?usjよりディズニーがいい??!!!!」って言う,0
踏んでみた動画を集めてみた!#踏んでみた#動画⇒<url><url>,0
ユニバこんなのしかいないなら行きたくないな～ただでさえ高いんだし,0
ディズニーで手を繋ぎながらゆっくり歩いて回るデートがしたい!!!!,0
"著作権関連が難しいのだろうか？
海外の曲、さらにはディズニークラシックもやる所があるから合唱よりハードルが高いのかも",0
こないだ の ディズニー の 時 に NYC サンド 1 個 もらっ て 食べ た けど アホ ほど 美味しかっ た アリラン ホットドッグ と N . Y . C .S AND は 福岡 に も 常設 し て ほしい,1
更新 し まし た ! ディズニー の 素敵 な 動画 & 画像 集 : ?【 衝撃 !】( 4 ) 2日 連続 の ダブル ハズレ … から の ハピエストサプライズ ＼(//∇//)＼< URL > < URL >,0
夏休み の 予定 ① 富士山 登頂 ② 大阪 帰る ③ キャンプ 行く ④ ディズニーランド 行く 全て が おじゃん に なり まし た 。 再試 、 対戦 よろしくお願いします,0
"ディズニー・クリスマスドリームス・オン・パレード２００７＜前編＞
＜ＵＲＬ＞",0
春休みＵＳＪ行くことになった？？？！！！,0
"ハウステンボス行ってきて今帰ってきた
しまさかキャス終わるタイミングで帰ってくるとか死にたひ",0
"ディズニーシーの待ち時間（６／１８１６：３５）
ニモ１００分
タワテラ８０分
レイジ６０分
続きはこちらから＝＞＜ＵＲＬ＞
＃ディズニー＃待ち時間＃なう",0
なんか 、 数 日 前 の めざましテレビ 見 て たら 10年ぶり に ディズニー 行き たく なっ た ん だ けど 一緒 に 行っ て くれる 人 いない という ジレンマ,0
自己紹介 で 、 「 ジブリ が 好き です 」 「 じゃあ ディズニー なら 何 が 好き ?」「 アラジン です 」 「 アラジン の ジン から とっ て 仁 で 」 と 言う 感じ で 決まり まし た # peing # 質問箱 < URL >,0
ユニバ いい なあ,0
えっ ユニバ 進撃 の エクスプレスパス って もう 発売 し てる の ? のんびり し て しまっ た 。 まだ 行く 日 決め て ない のに,0
せっかく美しいものを見て今日１日が終わると思ったのに、地元駅でなんちゃって高校生の制服ディズニー帰りと思われるデブス三人組（推定２０代）を見たので網膜が汚れた。酷かった。,1
ディズニーデラックス は 思っ た より テレビシリーズ もの が 多い こと に 魅力 を 感じ た ので エージェントオブシールド 5期 まで と アルティメットスパイダーマン が 追加 さ れ たら 入り ます 。,1
ＪＡＬが協賛する東京ディズニーランドＲ「ディズニー・イースター」のパレード「うさたま●●●！」の答えは ＃大脱走 ？ １デーパスポートが当たるキャンペーン中！⇒＜ＵＲＬ＞ ＃ＪＡＬイースター ＃うさたま大脱走,0
マキポンさんはリロです#あなたをディズニーキャラで例えると<URL>リロってスティッチのほうのね!ディズニーキャラで人間だとロマンがない気が…(・ω・),0
"東京ディズニーシー “ ダッフィー の ハートウォーミング・デイズ 2019 "" グッズ ・ お土産 チェック柄 が かわいい コスチューム セット を 紹介 ☆ 詳細 →< URL > < URL >",0
ハーモニーランド で も ライブ し て ほしい なー てか ピューロランド と ハーモニーランド って 施設 やら 客層 やら 色々 と 差 が 激し すぎる と 思う ピューロランド 行っ て み たい !!!!,0
土日とも予定無いから夕方ぐらいからユニバ行こうかなカメラ練習しときたい!,0
フラガールズ 甲子園 全国 第 2位 でし た !!! フラ も タヒチ も 楽しく 踊れ た こと が 何より 嬉しかっ た し 良い 経験 を さ せ て もらい まし た ハワイアンズ で 踊れ た こと 最高 の 思い出 です ! 来年 も あの ステージ で 、 、 !! 応援 し て 下さっ た 皆さん OHANA … < URL >,1
コンラッド 「 「 NO MUSIC NO LIFE 」 って 書い て ある Tシャツ 着 た ボラチオ が イヤホン 外し た から 、 あいつ そろそろ 死ぬ 」,0
雪 の ウエスタン リバー # 鉄道 # sl # ディズニーランド # ディズニー # ウエスタンリバー鉄道 # 雪 # 東京ディズニーランド # railway # japan # disneyland # tokyo disneyland # snow … < URL >,0
ユニバ！？？？＜ＵＲＬ＞,0
何でユニバにグッツを持って行ったかはわかりません,0
明日 ディズニー 楽しみ すぎ,0
東京ドイツ村 、 ゲームセンター を お化け屋敷 に : 日本経済 新聞 < URL >,0
ハァ 良い コンサート だっ た 、 はるなん 美しかっ た わ … … ディズニープリンセス で あり パリコレファッションセレブ の よう だっ た … …,0
ユニバ行きてえなー,0
クリスマス期間のディズニーシーは歩き飲みできるメニューがいっぱい☆ 食事やショーの合間にふらりと立ち寄って！ ｜ Ｐｏｕｃｈ［ポーチ］ ＜ＵＲＬ＞,0
今日 は サンリオピューロランド に 、 MEMORY BOYS 想い出 を 売る 店 を 観 て き まし た ! ステージ も 色々 な 所 が 新しく なっ て ワクワク し て 、 素敵 で とても 心地よい 空間 でし た ! < URL >,1
来週 ユニバ 行く ん だ けど 、 なんか 着 て いく 予定 の 服 に 似合う 小さい バッグ 全然 ないし 財布 と スマホ だけ 持っ て 入園 し て 中 で 買っ ちゃう って の も アリ だ な …,1
ツインエンジンとＭＡＰＰＡ、ディズニーとピクサーみたいな関係なんすかね,0
ピューロランド も 執事喫茶 も 結局 1度 しか 行け なかっ た な 。 執事喫茶 に関して は 2度目 が 台風 に 阻ま れ て 行け なかっ た し 。 とことん ツイ て ない 。,0
"昨日いっちゃんとユニバ行ってきた
楽しかったね
次行くときはハリドリ乗ろう ＜ＵＲＬ＞",0
友人と温泉に行く話をしてるんですけど、伊勢行く？近くに志摩スペイン村ある！熱海行く？富士急あるやん！有馬行く？ユニバ行けるで！になってしまい結局どの温泉を選んでもテーマパークに行かざるを得ないみたいになってる,0
サントリーサントリーがお贈りする！ユニバーサル・スタジオ・ジャパン？スタジオ・パスが当たる！キャンペーン＜ＵＲＬ＞,0
ピューロランド 、 、 行き たい けど お仕事 だ から 無理 だ ー ( ´ ??? ) という か 私 ピューロランド 場 違い すぎ て 無理 な ん だ よ ね (´^ p ^｀) いたたまれない 気持ち に なっ て 長居 でき ない 場所 www,0
コンラッド で ヌン 始め し まし た ?? ウェルカムベアー に キュン し た の と 、 甘 すぎ ない スイーツ が GOOD ◎ だっ た ので また 行き たい !! < URL >,0
"ユニバ行ってきたーーー！！！
お泊まりもしたし
とりま明日校内大会がんばろ。＜ＵＲＬ＞",0
