text,label
この 前 の 水曜日 に ユニバ で は なく 日帰り 弾丸 ディズニーシー に 初めて 行っ て き まし た ? ほんま に 楽しく て 楽しく て で あっ という 間 の 1日 でし た ハニー も 楽し そう で なに より 笑 < URL >,1
【２ｃｈまとめあぼーん情報局】日本三大テーマパークといえばＴＤＬ、ＵＳＪ、あと一つは？＃ＴＤＬ＃ＵＳＪ＃スペイン＃テーマパーク＃レゴランド＃三大＃日本＜ＵＲＬ＞,0
【 譲渡 】 USJ 名探偵コナン ザエスケープユニバ 譲 : チケット 2枚 1 / 18 11 : 50 ? 受付 回 求 : 定価 誤っ て レストラン を 重複 する 時間 で 購入 し て しまっ た ため お 譲り し ます 。 ダイレクトイン の 為 DM にて QRコード の お送り … < URL >,0
明日も明後日もピューロランドいるから、会えたらみんなよろしくな？ッ！！！！！,1
今日 の スタンド を 発現 ッ ! スタンド 名 「 ディズニープリンセス ・ シンジ ・ オーケストラ コンサート 」 ! ラテ を 妄想 する 能力 ! セリフ 「 かわいい ッ ! かわいい ッ !」< URL >,0
『 LIVE ! ボーカル さん 募集 ( 横浜 ) ( 神奈川県 )』 2019年 1月 以降 に LIVE で 歌っ て み たい ボーカル さん を 募集 し て い ます 。 J ー pop 、 ディズニー ソング など の カバー曲 で 、 練習 も LIVE も 楽しく 活 < URL > # バンドメンバー 募集,0
ユニバに来た,0
やってきましたＵＳＪ！！！！,0
"ディズニーランドのメインエントランスの曲好き
てか、ディズニーランドとかの曲聞くと行きたくならない？",0
今ゆきちゃんやめて…コンラッド東京…,0
バニー いい なぁ 描き たい なぁ と 思っ て たら 頭 の 中 で シェリル さん の ユニバーサルバニー が 流れ て しまっ て やっぱり おっぱい と ケツ 最強 だ なぁ と しみじみ 思っ てる,1
映画キメたあとにＵＳＪ行ったらめちゃくちゃ楽しいはず…って推理したが、ＵＳＪキメたあとに映画行ってもめちゃくちゃ楽しいことに気付いてしまった……………………,1
今年の東京ディズニーランドＲ「ディズニー・クリスマス・ストーリーズ」は、＃開始直後の１１月１０日に行きたい！至近距離で観られる鑑賞エリア入場券とパークチケットが当たるキャンペーン中！⇒…＜ＵＲＬ＞,0
ディズニー って ビジュ 気 に する 必要 も ない し 良い ずっと そのまま グッズ とか によって は 多少 絵柄 変わっ たり する けど そんな 変わら ん もん まあ 苦手 な プーさん の 柄 も ある けど,1
娘さんが無類のポムポムプリン担だったこと７年の付き合いになるけど初めて知った。そしてピューロランド年パサー。,0
ほん っと に スノボ と ディズニー 行き たい しつこい な お前 って 思わ れ て も いい から あたし は ほんとに 行き たい ん だ,0
大人 の キッザニア みたい な サービス 需要 ある かも な 。,0
今月お金貯めて来月ディズニーに行きたい,0
"あやちゃんにいっぱい撮ってもらったありがとう？？？写真も才能だすごいや？？
ディズニー楽しかったのでもう行きたいぺろーんです！？（ ＇ω＇ ）？ ＜ＵＲＬ＞",1
ディズニーミッキーのぬいぐるみバンドの再販も開園２０分で完売「棚に人が群がってて怖かった」＜ＵＲＬ＞,0
気 に なる ん や けど 、 万博 の 入場料 いくら に なる ん やろ か ? USJ など と 同じ ぐらい ? 1万円 ぐらい に なる ? その 辺 が 気 に なる ところ 。 目安 でも いい から 、 公式 発表 し て 欲しい,1
お 口 可愛い (?????????) # puroland # ピューロランド # purodancer # ピューロダンサー # kawaii 歌舞伎 # kawaii kabuki 上演 撮影会 # kawaii kabuki ハローキティ 一座 の 桃太郎 … < URL >,0
先週 金曜 に USJ 行っ て き た 。 中国人 が 大量 に 来 て た けど ホンマに マナー 悪い な 。 人 に当たって ( 俺 じゃ ない ) 謝ら ない の も 中国人 、 パレード 見る 為 に 椅子 の 上 に 土足 で 上がる の も 中国人 、 登っ たら あ かん 所 に 登っ て キャスト に 注意 さ れ てる の も 中国人 。 今 … < URL >,1
LINE : ディズニーツムツム 「 ツムツム 公式 特番 ! 5周年 記念 ツムハイスコアチャレンジ 生配信 」 < URL > # LINELIVE で 配信中,0
や ばか まじ ロットン も みれる とか 最高かよ 全部 好き すぎ て やばい 。 # ハウステンボス 緊急 大 作戦 。 < URL >,0
ディズニー の 映画 って この 歳 に なっ て も すごく わくわく する 。 子供 が でき たら 、 自分 の 時 みたい に アンパンマン とか じゃ なくっ て 、 ディズニー や トムとジェリー とか 見せ たい な ?,0
『 地方 から 元気 に !』 みなさん は 、 ハウステンボス ・ ・ ・ 行っ た こと あり ます か ? ママ は 一 度 だけ 行っ た こと が ある ん です が 、 オランダ の 街並み を 再現 し た 美しい 施設 。 歩い て い て 楽しい な ・ ・ ・ と 思っ た けれど ・ ・ ・ < URL >,1
夜のディズニーシー,0
ディズニーの割り込みまじで死んで欲しい一度抜けたなら二度と帰ってくんな死んでくんろ,1
大阪 って USJ 以外 どこ で 楽しむ ん ?????????????? < URL > < URL >,0
お は ゆ ! 今日 は 休み だ から なんか のんびり 午後 から のんびり ユニバ 行っ て くる 天気 悪い けど … いつも ハイスピード に 毎日 が 終わる から たま に は のんびり な 日 を 送り たい から いい よ ね,1
ディズニー行って、コード・ブルーみて、たくさん遊んで宿題に苦しみます#peing#質問箱<URL>,1
"ユニバいきたい

早く
年パスを買わなきゃ",0
大阪 一 日 目 は ライビュ さよなら し て ユニバ 楽 しも ＼ (^o^)/ ナイト パレード 楽しむ よ ＼ (^o^)/ 二 日 目 現地 はっちゃけ よ ＼ (^o^)/,0
ユニバ 楽しかっ た なぁ 今年 び ー の イベント 2回 も 行け てる のめ ちゃ 嬉しい 。 サマライ は イベ 被り さえ し て なきゃ 、 、 円盤 は よ ← ←,1
義実家よったらオモチャとＵＳＪのお土産のスヌーピー沢山頂いた？手作りのチャーム可愛いすぎる？＜ＵＲＬ＞,0
ガン 監督 の こと を よく は 知ら ない けれど 、 人 は 変わ れる 、 って こと を 否定 する よう な メッセージ に なる なら 、 同時に 、 ディズニー は 自ら 作っ て き た 多く の 作品 を 否定 し た こと に も なる と 思う ん 。,1
わい「ハウステンボスはのどかな街並み散策出来るとこなんやろなぁ」ハウ「遊園地！入場料７０００円！」 ＜ＵＲＬ＞,0
ウェラー 卿 は 絶対 予定 より 早く 帰っ て くる ( そう なる よう に 頑張る ) し それ で 陛下 は びっくり する 万が一 予定 より 遅く なる よう な こと が あれ ば 陛下 以外 の 前 で コンラッド の 機嫌 が 悪い,0
スタヌ が ピューロランド に いる の 想像 する だけ で おもしろい,1
とりあえず 急遽 ユニバ いけん く なっ た けど 、 落ち込ん で たら 連れ て 行っ て もらい まし た 何 から 何 まで 良く し て くれ て びっくり し た 感謝 だ なあ,1
"お酒デビューはディズニーでしたい？から夏までガマンするかも…？でももしからしたらそれを待たずに飲んじゃうかも…？ 

＃ｐｅｉｎｇ ＃質問箱 ＜ＵＲＬ＞",0
【 悲報 】 レゴランド の クリスマスツリー 、 ヤバい < URL >,0
"印象操作やめろ
アクセス数取りたいからってＵＳＪとディズニーの名前使うな
３日前くらいにド・ドドンパがパンクしたのニュースにした？
やるなら、全アトラクションやれ ＜ＵＲＬ＞",0
"３月１１日暇な人おらん？
学校休むからユニバ行きたい笑
年パスないとかやったら普通に遊びに行くでいいし、暇な方遊びましょ",1
"シャングリラホテル東京の宿泊レポートをどこよりも詳しく紹介します！　＃東京　＃ホテルライフ　＃ホテル　＃旅行
＜ＵＲＬ＞",0
な なあ さ もも で ユニバ 滞在 3時間 、 満足 し た ので 今 から ノリ で 追い ハレ し に 大阪 戻り ます ( 好き な ノリ )( たのしい ),0
"キッザニアに税務署の仕事あるの！？
えー　やってみたかった",0
"ユニバのお土産
ありがと♪ ＜ＵＲＬ＞",0
ディズニー最新作ピートと秘密の友達／ＰＥＴＥ’ＳＤＲＡＧＯＮ＜ＵＲＬ＞＃ティー,0
ディズニー に 久しぶり に 行っ て き まし た 。 なんせ 。 人混み が 大嫌い な ので … お誘い 来 ない 限り は 行く こと は ない でしょ う 。 今回 は ジェラトーニ の グッズ で 攻め まし た 笑笑 < URL >,0
25号 も くる ん か ・ ・・ユニバイベ 大丈夫 ? てか 北海道 組 飛行機 大丈夫 ? まだ 進路 わから ん けど,0
リッツカールトン の スイートルーム だよん < URL >,0
最近 地方 の イベント の 景品 で ユニバ で も ディズニー で も なく ひらパー が あがっ て き て て 嬉しい < URL >,1
【定期】ディズニーキャストを夢見る男子です☆ディズニー好きフォローお願いします!フォロバ110%/マックスオタ/受験生orz/ディズニーがないと死んじゃう人/とにかくディズニー大好き/twitter上にいるDヲタ全員と繋がるのが密かな夢だったりするのでとりあえずこれを見たDヲタは,0
【キャンペーンのボタンからツイートするだけで、応募完了？パーク招待やグッズなど？豪華賞品？がその場で当たる？さらに、応募者全員に限定壁紙プレゼント】私は、＃ハリポタライド完全版を体験した！あなたはどう？＃ＵＳＪ＜ＵＲＬ＞,0
【ＷＡＬＬ ＬＩＧＨＴ Ｄｉｓｎｅｙ Ｓｅｒｉｅｓ ウォールライト ディズニーシリーズ】ミッキーマウス／くまのプーさん？予約＜ＵＲＬ＞【画】＜ＵＲＬ＞,0
僕も２回目の参加でユニバカサミフェスビギナー故に質問とかは多分答えられないんですが、とりあえずスケジュールはコチラです。寺井を１秒でも長く感じたい方はチェックしといてくださいな。,0
ざまぁみろディズニーにいるクソリア充共wwwwww,0
そして なんと ! サマパラ 終わり に ディズニー 行っ て き まし た ! インディー しか 乗ら なかっ た けど めっちゃ 楽しかっ た !!!! まじ 叫び まくり すぎ た www また 行こ う ね ! また いつ でも ストームライダー の お姉さん の モノマネ し て あげる ね www た … < URL >,0
用事 で 行け なく なり まし た 。 東京ディズニーシー カウントダウン チケット 2枚 お 譲り いたし ます ! ご 連絡 お待ち し て おり ます ! 日にち が ない ので 今日 お 支払い 出来る 方 DM お願い し ます # ディズニー カウントダウン # 年越し ディズニー # 東京ディズニーシー # ニューイヤーズイブ,1
誰 か 2人 で ピューロランド 行き たい よ って 人 い ます ? 無料 券 もらっ た ので 誰 でも あげ ます 、 もらっ て くれ ない と 困り ます 、 、 5月 末 まで な ので 欲しい 方 は 遠慮 し ない で DM き て ください 、 ?♀,1
ディズニーのスタバ？＜ＵＲＬ＞,0
【 悲報 】 レゴランド で 遊具 が 子供 5人 を 乗せ た まま 緊急 停止 。 < URL >,0
この裏ＵＳＪ ＜ＵＲＬ＞,0
明日は実はピューロランドに行きます。その為に課題これからやります。終わらせて痛バ作る。,1
クエンティンスミスを代表して生け贄に立候補したやつ#ps4share<url><url>,0
昨日はＣ☆Ｈのコスプレが予想以上で勢い余ってキッザニアのホームページ見るなどしてたけど「やっぱ狩衣、書店員は外せないし、ここにベルマン追加だな。もう９人ともベルマン着てほしい」とか思ってたら寝てた。,0
"関ジャニ∞、ＵＳＪ初クリスマスアンバサダーに就任「大切な人と見てほしい」｜ＯＲＩＣＯＮＮＥＷＳ＜ＵＲＬ＞

アンバサダーに就任しただけで、イベントとかは何もしない…？
いや、私この為に今年大阪転勤になった気するなわろた",0
"じゃろろさんはウッディです
＃あなたをディズニーキャラで例えると
＜ＵＲＬ＞
だれ？？ウッドペッカー？？",0
"また来週ユニバにリベンジするけどね …………

とにかく早くセンターの最前行きたい ……",0
おはよう テスト 週間 だるい よー 。 。 まあ 勉強 し ない けど ね () 今週末 は ユニバ 行っ て くる し おもい っきり テスト 週間 楽しん じゃう ! お は リプ いいね くだせ え 、 絡み 増やし たい ＼( ? o ? )/＼( ? o ? )/ 今日 も 1日 頑張り ま … < URL >,0
# ハウステンボス # ハート の アンブレラ 可愛い (? ´ ω ｀?)? < URL >,0
"ｉＯＳ版】＜ＵＲＬ＞
Ａｎｄｒｏｉｄ版】＜ＵＲＬ＞
＃ＵＳＪ
＃待ち時間
２０１８／８／１１／２０：００
フォービドゥン５５分
バックドロップ９０分
ハリウッ…＜ＵＲＬ＞",0
更新しました！ 【新アトラクションが】ＵＳＪまとめ通信【楽しみ！】 ： ？【衝撃！】【ユニバーサル・スペクタクル・ナイトパレード ～ ベスト・オブ・ハリウッド ～】 ＜ＵＲＬ＞,0
今年こそユニバ行きたい(願望),0
ジェットコースター の 何 が いい の か わかん ない 。 1回 乗っ た やつ を 70分 80分 も 並ん で また 乗り たい って 思える ほど 楽しく ない し 、 寒い し 。 笑 てか 、 ユニバ 2日 連続 まじ 飽き た 早く 帰り たい ?♀?♀,1
俺 を もう ホモ で いい や と 言わ しめ た 男 コンラッド お前 は 今年 も 酒 と 女 に 浸っ て い て くれ よ な でも メイン シナリオ とか に 出 て き て くれ た って いい ん だ ぞ,0
と いう か 、 なんで 愛知 に 住ん で た 頃 より 北海道 に 住ん でる 方 が ディズニー いってん の 私 笑 と は いえ 、 いく の なかなか 大変 だ けども,0
JR 化 初 の 新型 特急電車 として 1988年 に 登場 し た 。 愛称 は 「 ハイパーサルーン 」 。 2000年 に リニューアル さ れ て 特急 ハウステンボス として 博多 ハウステンボス 間 を 走行 し て いる 。 (「 プロフェッショナル 2 」 783系 特急 ハウステンボス ),0
"２月はユニバかなぁ～（＾ω＾）
コナンの脱出行くぜ？？
もう関西住みたいｗｗ",0
"ディズニーのＣＭ見てたら
あー行きたい。てなった",1
十和 さん は チップ&デール です # あなた を ディズニー キャラ で 例える と < URL > 一 人 で 二 人 ??＼(´ ω ｀)/??♪ ち です き ー,0
ユニバから撤退！！！！ネガティブなこともつぶやいちゃったけどめっっっちゃ楽しかったーー！！！,0
最後 の 園児 だけ の キッザニア に 行っ て き まし た ! 初めて の キッザニア は 2年前 の 園児 デー でし た 。 しみじみ 成長 を 感じる なぁ # キッザニア # 園児 だけ の キッザニア < URL >,0
ディズニーマジック キャッスルドリームアイランド と ツムツム やっ てる 人 は 、 ディズニー 好き 確定 ! # ディズニー 牧場,0
【キャンペーン？のボタンからツイートするだけで、限定壁紙プレゼント？さらに！抽選で？豪華賞品？が、当たる】私は、魔法が直に来る＃ハリポタライド完全版を体験したい！あなたはどう？＃ＵＳＪ…＜ＵＲＬ＞,0
安希 と ネコ 様 の にゃんにゃん ルーム ? 配信中 猫 アバ 2 つ 配布 中 ?? ω ?? 12 / 1 ねずみ 祭 参加 1人 ディズニー 挑戦 し たい 笑 * 年内 フォロワー さん 400人目 指し 中 フォロー お願い し ます ?? ω ?? 248 < URL >,0
無神 家 で ピューロランド 行ける かも ? 遊園地 で コス ロケ 自体 する の 初めて だ けど めっちゃ 煌 びやかで ファンシー だ から 可愛い の 取れる し なんと 言っ て も イルミネーション なり の 映え が ある と 思う から また それ が 良き ??,1
シナモロール と ハグ それ は すなわち し ょっぴとの ハグ … ピューロランド に … 行か ね ば … うっ !!! < URL >,1
ディズニーランドなんてもう久しく行ってませんね・・・,0
"ハワイＳＰ！だから陣内さん居なかったのかな？ｗ

ってか、ハワイアンズがあるじゃん＃ゴローハ

＃ナカイの窓",0
# コナン # USJ ファン 推し しか 来 ない 世界線 に 迷い込ん で しまっ た !!! 物欲センサー の せい で 推し パッケージ を 眺め て い た 日々 と サヨナラ や 。 神様 神様 ??? 去年 と 今年 と 美味しい ハイチュウ < URL >,0
今回の衣装も色々と上手くいったとことか駄目だったところとかあるんやけど、とにかくウィッグと靴も含めた一式全部がユニバの袋に収納できるぐらいに分割が成功したので満足です<url>,1
春の旅行の計画!usj?京都楽しみー?(?)?<url>,0
"いいか？
東京ディズニーランドも東京ディズニーシーもららぽーとＴＯＫＹＯ－ＢＡＹも東京ドイツ村もすべて

                    千  葉  県  だ",0
35周年パッケージで登場!東京ディズニーランド「ビレッジペイストリー」クール・ティポトルタ販売中☆詳しくは→<URL><URL>,0
"【＃ＤｉｓｎｅｙＣｏｌｏｒｓ更新情報】
ＴＤＬハロウィンの見納めはミッキーポジから！２０１８年１０月３１日のパークレポート
＜ＵＲＬ＞

昨日のディズニーランドのレポートです。大した内容ではない… ＜ＵＲＬ＞",0
ドナルド と デイジー も 仲間入り ! 東京ディズニーランド 「 フル ! フル ! フルーツ !」 グッズ パッケージ が かわいい お菓子 も ☆ < URL > < URL >,0
そう いえ ば 機種変 ついで に ソフバン から au に 鞍替え し た 更 新月 だっ た し 支払い も まとめ たかっ た から ちょうど 良き タイミング ?? 電池 の 減り も 遅い し これ で 安心 し て ディズニー と 京都 行ける,0
わたし ディズニーランド で 生き て ディズニーランド で 死に たい,0
明日はＵＳＪじゃ！！そして明後日はお仕事です！！頑張れわたしぃ！！！ふれっふれっみんなー！ふれっふれっわたしー！,0
７月はＵＳＪにしよう（ ？ω？ ）,0
"サマーランドなら近所なので歓迎ですが、ハーモニーランドでやってください（ドＭ魂）
 ＃すわわーるど",0
"もうすぐ夏やね
今年はガラガラないのか。。。（ｏ´ｪ｀ｏ）
＃東京ディズニーリゾート
＃東京ディズニーランド
＃ディズニー夏祭り
＜ＵＲＬ＞",0
誰 だ よ !! そもそも 誰 だ よ !?!? あけましておめでとう !! で も 誰 だ よ !? ディズニー 何 年 も 行っ て ねー よ !! # 大人気 ラブレター # love _ letter _ sanshouuo _ < URL > < URL >,0
まな まな と えー きく ん と だいち ゃんとれいたぴの ダブルデートディズニー いい な ( o ´ 艸 ｀) インスタ み て 可愛い し 、 会い たい って 思っ た ( //???) # 今日 好き に なり まし た 第9弾 # 今日 好き < URL >,1
安定 の ユニバ ぼっち,0
いい この キャンペーン 凄い !「 パシリム Part1 」 円盤 持っ て たら 応募 だ ! WB と ユニバーサル が 合体 ! 2 タイトル 収納 アウターケース が カッコイイ ! # パシフィックリムアップライジング # パシリム < URL >,0
"＃永遠にお別れしたくない人

１位　なる
２位　ｔｈｅ Ｒａｉｄ． ｏｆｆｉｃｉａｌ
３位　ｔｈｅ Ｒａｉｄ． ｂｏ＿ｙａ
４位　ｔｈｅ Ｒａｉｄ．星七３／２３，２４ピューロランド
５位　ｔｈｅＲａｉｄ．由羽サンリオピ…
 ＜ＵＲＬ＞",0
明日 全国 の 蒼 クラ さん が 千葉 に 集結 する の かっ … ! よう こそ 千葉県 へ ! 名産 品 は 落花生 、 果物 の 琵琶 、 醤油 を 生産 し てる キッコーマン も ココ 千葉県 に あり ます よ ♪ ちなみに 皆んな 知っ てる 東京ディズニーランド は 千葉県 に ある ん だ ぜ ? 東京 って 付い てる けど !,0
ＪＡＬが協賛する東京ディズニーランドＲ「ディズニー・イースター」のパレード「うさたま●●●！」の答えは ＃大脱走 ？ １デーパスポートが当たるキャンペーン中！⇒＜ＵＲＬ＞ ＃ＪＡＬイースター ＃うさたま大脱走,0
ディズニーの「くまのプーさん」実写映画、中国当局が公開認めず<URL>,0
あ 買っ ちゃっ た !!! かわいい お 洋服 自分 に 合う とか 二の次 で いっぱい 買っ ちゃっ た !!! 欲しい の アホ みたい に ポチ ポチ し て 自分 物欲 オバケ か て 今月 ディズニー も 行く し お盆 お でかけ し まくり だし 出費 痛い なあ 悔い は ない けど (´^∀^｀)!!!,0
日光江戸村 来 た は いい けど ひたすら 資料 写真 を 撮る だけ の 人 に なっ てる あんま やる こと ない なー 体験 とか 色々 ある けど,0
久しぶりのユニバ水パレも水バトも推したくさん見れて楽しかった最高,1
1番 安い 年パス だ と 再 入場 不可 と いっ てる ツイ が ある けど 、 公式 に は そんな こと 載っ て ない けど 。 昨年度 の オープン 時 も そんな デマ が 出回っ て た な 。 ツイ 主 の 勘違い だ と は 思う が 。 # レゴランド,0
コンラッド で 撮っ て た ん だ ! 1回 だけ 出張 で 泊まら せ て もらっ た こと ある けど 、 あの 超 ラグジュアリー な クソセレブ 空間 に 全裸 の 高木雄也 が い た の か …,0
ミラクルニキ で 初 の ディズニー イベント 『 ミッキー & ミニーガチャ 』 開催中 ! 記念 無料 ガチャ で 豪華 報酬 を ゲット しよ う ! 詳細 は URL から チェック し て ね ! ユーザーガチャ 総数 49507 回 !! 詳細 は こちら ⇒< URL > # ディズニー # ミラクルニキ,0
"ピューロランドまじで行きたくなったので誰か一緒に行きましょう
食べ物が美味しそすぎた",1
"メタルラック第二弾と
こたつ布団と
カーペット購入で
部屋らしくきたよ（о´∀｀о）
＃メタルラック 
＃ディズニーこたつ布団
＃ディズニーカーペット 
＃まだまだ発展途上中 ＜ＵＲＬ＞",0
ディズニー で 子供 の よう な 表情 に なっ てる 有吉 さん 貴重 w,0
ピューロランド の コスプレ イベント も 楽し そう,0
名 「? 人 さん と 喧嘩 し た 中 で 一番 衝撃的 だっ た の は 、 言い 争い の 中 突然 『 好き な ディズニーキャラクター は !?』 って 聞か れ て 『 プーさん 』 と 言っ たら 『 名護 ちゃん は プーさん 好き で も プーさん は 名護 ちゃん が 嫌い だ よ !!』 って 唐突 に プーさん を 味方 に つけ て 罵倒 し て き た あの 喧嘩 か な 。 」,0
ステッカーの為に意気揚々と電車に乗ったら、ゆめ咲線?止まってるっていう…ユニバの駅で接触事故だって。…(´;ω;`),0
【新作】サミールナスリ新作ディズニーコラボ！今回はミニーちゃんのポーチです？毎回大人気即完売なのでお早めにどうぞ！【送料無料】 ＜ＵＲＬ＞,0
マイク を 持つ と 「 本日 は 誠に ありがとう ござい まし た 」 と 終演 の 挨拶 を し だす 、 しまじろう コンサート や アンパンマンショー 大好き 娘。 ディズニー で も ピューロランド で も 舞台 を 見る 集中力 が すごい 。 どう すれ ば その 集中 力 を 日常 で 発揮 できる よう に なる かしら ?,0
ヒートアップ 板橋 大会 終了 。 ユニバーサル 選手権 試合 、 とにかく 素晴らしい 一戦 。 台風 接近 の 中 、 何 か が 起こる かも で なく 、 起こし て 見せ た 兼平 チャンプ と アッキ 選手 。 新しい ヒートアップ が あり まし た 。 # heatuppw < URL >,0
"【ディズニー豆知識】
スプラッシュマウンテンでは、夏は水が多くかかるように、冬はあまりかからないように調節されている。",0
# 大人 の キッザニア キャバ嬢 に なっ て 極太 客 に 住む ところ に 困っ て て ? て 言う と そう か 、 じゃあ 私 が 探し て 住まわ せ て あげる ね という 金持ち の 道楽 みたい な の 出来る ん じゃ ない の ?,0
今日はディズニーパレードボランティア（強制）,0
ユニバに進撃？？？？！またへいちょドール置かれるのかな行くしかねぇ,1
ユニバーサルモンスター！！！！＜ＵＲＬ＞,0
1位 が シナモン くん で 2位 が プリンちゃん で … この 2人 本当に 大好き だ から ワンツーフィニッシュ で めっちゃ 嬉しい し 、 この間 ピューロランド 行っ た 時 に 、 パレード で この 2人 が 一緒 に 居 た の を たくさん 見れ た 私 は 幸せ だっ た ん だ なあ って … 今度 は 8月 辺 … < URL >,1
想い出 の 場所 うずしお が 見 られる 爽快 な 西海橋公園 なか で も 「 西海 の 丘 」 は 全景 が 一望 でき ます ハウステンボス から も 近い 長崎県 < URL >,0
