text,label
せっかく 安く 並ば ず 入れる と 思っ て 事前 に デジタル チケット なる もの を 購入 し て き た のに 、 着い て み たら 「 並ん で 紙 の チケット に 交換 を 」 と 長蛇 の 列 に 押し込ま れる の は 特に 小さい 子連れ だ と 残念 感 が すごい 。 列 全然 動か ない し 。 1時間 以上 コース 。 # d エンジョイ パス # レゴランド,0
更新 し まし た !【 新アトラクション が 】 USJ まとめ 通信 【 楽しみ !】: ?【 あっ … ( 察し )】 USJ ナイトロ ・ ダンス ・ クルー 写真撮影 会 1回目 2回目 10月22日 < URL > < URL >,0
【名古屋】レゴランド・ジャパン、４月オープンの水族館にも使える年間パスポートを販売！＜ＵＲＬ＞,0
とりあえず 最強 ? 朝 から 夜 まで 永遠 笑っ て た 爆笑 ほんま 楽しかっ た です ? なんか めっちゃ やけ た 言わ れ た けど もう 気 に し やん 笑 映え だけ 狙っ た な 笑笑 もう 次 の ユニバ も 楽しみ に しす ぎててやばい 爆笑 ジャスティン ふ ー か ほんま おもろかっ た … < URL >,1
ユニバーサル 基板 で スルー ホール の いい ところ は 貫通 で 配線 する の が 楽 悪い ところ は 両面 に 配線 する の が でき ない ところ か な,0
もう 1回 授業 受け て も いい から 、 一週間 前 に 戻っ て 感 エロ 2d ays から の ディズニー から のり び 2d ays から の AS ONE っていう 流れ もう 1回 やり たい,0
姦東住みだけどディズニー行ったことない,0
若干 アタマ を 見 損ね た けど 、 ユニバ CM 観 れ た ! いい ぞ … エイト さん が 、 章 ちゃん が 男前 で 可愛い ぞ ( ´???? ω ????｀) 朝 から 感涙 。 ﾟﾟ (*´□｀*。)° ﾟ 。,0
ディズニーシーは今すぐストームライダーを再稼働させるべきです！？？？,1
【 2015年 公開予定 ディズニー 実写版 映画 】 ・ シンデレラ < キャスト > ・ リリー・ジェームズ ・ ケイト・ブランシェット ・ ヘレナ・ボナム・カーター 豪華キャスト で 実写 版 が 公開 さ れ ます ! お 楽しみ に ♪< URL >,0
アトラクション 乗る 特に ジェットコースター の 類 と コーヒーカップ の やつ は 絶対 乗る ディズニー の ブラック企業 っぷり は 嫌い だ から 最近 は いっ て ない けど # peing # 質問箱 < URL >,1
ハウステンボスの復興支援ライブさぁ？お金払ったのに、チケット引き換えが１０月３日からって～このレシートをあと１ヶ月半、持ってなきゃならないってひどくない？なくさないか心配、引換券ぐらい出してほしい,1
"えっ…りゅうへいがディズニー…？
しかもカチューシャ付けてって…可愛すぎ…
りゅうへいってＵＳＪ派なイメージあったからいつかディズニー行ってくれって思ってたらこんな早くこの日が来るとは…
んで何のカチューシャ付けてたのか教えてくれないの？そこ重要だよ？",0
割とマジでランドとシーが同じ雰囲気になってるの、ディズニー本社の人間も焦ったほうがいいと思う。,1
"ふうかくん「ハウステンボス」
ぼく「ええな」
ふうかくん「スペイン村」
ぼく「ええな」
ぼく「ぐらんぱるは話題に出てたよな」
ふうかくん「ええな」
２人「ドイツ村もまたいきたいよな」
解散後後電車ぼく「走り回る場所ばっかだな」",0
ユニバ の 車 に 乗っ たり し て 写真 撮る やつ は 田舎 もん か なんか かな ? ワシ 高校生 の 時 逆 に 行き過ぎ て 写真 撮っ たり し やん か って ん けど ... 毎週 行っ て た から 。 そもそも 車 に 足かけ て 写真 撮る 意味 ある ?,0
ハウステンボスのＤライブシアターでポピパとロゼリアのライブ観てきた！！ゆりしいの時のライブ映像で泣いた＜ＵＲＬ＞,0
"２回ぐらい遠い昔にいっただけだからわからん
それよりＵＳＪに行きたい！！！！！！！！！！！！！

＃ｐｅｉｎｇ＃質問箱＜ＵＲＬ＞",0
「 小さい 頃 から 、 夢 は 、 大好き な ディズニーランド で 働く こと でし た 。 」 【 ディズニーランド で あっ た 心温まる 物語 】 東京ディズニーランド卒業生有志 著 [ 楽天 ] < URL >,0
"ハピエストサプライズは会社もお客さんも共に最後のパレードを求めた結果なのかもしれない
今日のサンリオピューロランドや東京ドイツ村を見てると僕らはマスコミという呪いから逃げることは出来ないのかも",0
今日 は 気圧 に 殺さ れ かけ て 最悪 だっ た 。 点滴 打つ まで エイムズ の 部屋 に いる みたい で 立っ て らん なかっ た ( 笑 ) 病院 で 車椅子 に 乗っ たら ババァ の 罠 って くらい 猛 スピード で 押さ れ 、 目 が 覚め た 頃 に は 点滴 失敗 し た 傷口 が 異常 に 痛む ( 笑 ) トラベリン を 投与 し た ので 永遠 に 眠れ そう ( 笑 ) 明日 ディズニー な のに !,0
手下 も 溜まっ てる ん です が 、 スプブ も 最高 すぎる ので 知っ て 欲しい 欲 # スプーキー Boo パレード # 東京ディズニーランド < URL >,1
"ディズニー・クリスマスドリームス・オン・パレード２００７＜前編＞
＜ＵＲＬ＞",0
ディズニー 行っ て き た 短冊 に お 願い事 も 書い て き た の ? お 願い事 叶う と いい なっ < URL >,0
トゥーンタウンには「しゃべるマンホール」がある？：ディズニーランド＆ディズニーシーの雑学？豆知識－ＮＡＶＥＲまとめ＜ＵＲＬ＞,0
ユニバ の キッド クッキー の 中身 が フルカラー で 豪華 だ なー って 思っ た ! 笑 あと 、 35周年 の チョコレート も ! これ 金メッキ の トレー が 絶対 高い と 思う ww < URL >,1
スパルタン レース の 今年 の 第 一 弾 決まっ た ね 。 また ドイツ村 な の は 嬉しい 。 もう一度 走り たかっ た コース だ から 。 # スパルタン レース,1
さて 今週 の 予定 の BBQ は 終わり まし た が 来週 の 予定 の ユニバ 、 焼肉 の 上 に 串カツ屋 に 行く という 予定 が 出来 まし た,0
ディズニー ハロウィン は 今 しか ねえ ん だ !!!! 前回 行っ た 時 は 仮装 期間 短め だっ た から 見 た こと ない ん だ よ ね 素敵 な 人 たくさん いる だろ う な !! 見 たい !!(*' ω '*) 同僚 さん 、 う ぉるとでずに ー の かっこ し た 大人気 の 方 に 会え た らしくっ た て 写真 見せ て くれ た ? か わい こちゃ ん,1
グリーンバード キッザニア 豊洲 with 豊洲 ハロウィン と 娘 の 文化祭 ーアメブロ を 更新 し まし た # グリーンバード < URL >,0
ディズニー # ラッキーボトルキャンペーン で # レット・イット・ゴー を 聴こ う ♪# 綾鷹 # 爽健美茶 < URL >,0
昨日 は リニア鉄道館 に なんと ? 初 で 行っ て き まし た 。 結局 じっくり 見 られ た の は 半分 … 残り 半分 は また 後日 … < URL >,0
"夜の演習（意味深）をするネルソンとコンラッドとかどうですか 
私はすごく観たい",0
調べたらさ、ネズミしばきに行くでディズニーランドっていう意味らしいんだけどさすがにビビらん??,1
ユニバ 行っ て き た ん や わ! 今日 も 楽しい 一 日 を ありがとう ! また 遊び ましょ !,1
サンリオピューロランド かぁ と 小さい 頃 に 行っ た テーマパーク を 思い出し て い たら 、 レオマワールド とかいう の が 頭 に 浮かび上がっ て 来 た 。 全く 記憶 に ない けれど,0
俺こうちゃんにディズニーランドでチューしたら捕まるのではないか(タイムリーなニュース),0
"みどりハウステンボス２６号
ＣＭ１５＋ＣＭ２１",0
しかも 結局 「 眠っ た まま で いい です よ 」 って 言っ ちゃう ところ に 陛下 へ の 愛 が 溢れ てる し 、 与え たい 次男 ありき で コンユ の 原点 だ と 思う 。 当然 の よう に 自分 の 願い より ユーリ の 願い を 叶えよ う と する コンラッド と 、 無邪気 に 受け取っ て いる よう で い て いろいろ 考え てる ユーリ 陛下 ね 。,1
私 の 地元 に 観光 ? に 来 て 何 が 楽しい の ? しかも カップル で 。 カップル で 遊ぶ とこ なんて ない よ ただ 買い物 する だけ レゴランド ある けど 子供 向き じゃん ? だ から 来 なく て いい のに わざわざ 楽しかっ た です 写真 を 載せ て んじゃ ねー よ こっち は 見 たく も ない 今 の 私 に 見せる な,1
"【交換】ときめきレストランときレスピューロランドくじ

譲：Ａ賞マルチラウンドケースＸ．Ｉ．Ｐ．
求：同種３Ｍａｊｅｓｔｙ

本日ピューロランドにおります。
３月のＤＭＭでもお手渡し可能です。
お気軽にお声かけくだ…＜ＵＲＬ＞",0
バス で 寝 て たら 皆 の 携帯 一斉 に 鳴っ て 目覚め た けど 、 何 が 起き てる の ? 理解 出来 て ない 。 あの まま ディズニー 泊まっ て たら 良かっ た … って 事 は 間違え 無 さ そう … 泊まっ て たら 良かっ た < URL >,0
"■人気のアミューズメントパークランキング
１．東京ディズニーランド（千葉県）
２．東京ディズニーシー（千葉県）
３．ユニバーサル・スタジオ・ジャパン（大阪府）
４．富士急ハイランド（山梨県）
５．ハウステンボス（長崎県）
…
＜ＵＲＬ＞",0
# よく いいね する 人 なら 名前 を 伏せ て も わかる ( 1 ) ビリー 応援 団 の ヘラクレス 王子 ( 2 ) ゼリ に 恋する 拉麺 星人 ( 3 ) 琴音 を 愛する キッザニア 師匠 ( 4 ) ゼリ 好き の ポッポ 侍 ( 5 ) カルナファン の お粥 戦士 < URL >,0
【 朗報 】 レゴランド に 水遊び エリア 登場 ! 夏 限定 の 新アトラクション へ 急げ ! < URL >,0
今日 の ユニバ ね 、 エヴァ 止まっ てん いつも ユニバ 一緒 に 行く 高校 の 同級生 と ね 、 ユニバ 行く と アトラクション か ショー が 1日 一 度 は トラブル に 見舞わ れる の ・ ・ ・,0
更新しました！ ディズニーの素敵な動画＆画像集 ： 「ハン・ソロ／スター・ウォーズ・ストーリー」ＭｏｖｉｅＮＥＸ　インタビュー：ロン・ハワード監督 ＜ＵＲＬ＞,0
次 は サマーランド です 。 お 出口 は 左側 です 。,0
彼女からのラブメッセにより弾丸ユニバが決定した、好き,0
友だちとディズニーとかユニバ行きたい。家族とはもう無理、,0
"ディズニーハロウィン行きたい
ユニバ行きたい

ハロウィンー！
ハロウィン味わいたい",0
たっちょん 、 関ジュ の こと も あっ て 頻繁 に 東京 と 大阪 の 行き来 し て た みたい だ し 、 ユニバ の 仕事 やら ジャニ勉 の 収録 も あっ たり で 、 いつも 以上 に 恐怖 に さらさ れる こと も 多かっ た ん やろ う な 。 たっちょん は やる気 なく 見える 時 が ある から 誤解 を 生む こと も 多い けど 、 こんな ストレート に 書く って … 相当 や な,1
"＃細かすぎて伝わらないディズニーランドとシーの好きな場所

過去形でもＯＫ",0
お揃いタトゥーを入れた「スーサイドスクワッド」キャスト達が、ユニバーサルが大金をかけて設立したが人っ子ひとり出勤しないというダークユニヴァース専用オフィスに入った時、何かが起こる？,0
"ローダーはツイッターをやってはいけない
やるならＬＩＮＥだな
ＬＩＮＥにおいてもグリ一ドくんは所有者アピするしコンラッドは俺の男アピを忘れない",0
ディズニーシー 行っ て 来 まし か 、 楽しかっ た です が 、 母親 が 熱中症 みたい な もの に なり 、 俺 は 頭 が 痛かっ たり し まし た が 治り まし た 、 最後 に 正式 な 名前 ワ 忘れ まし た が 、 ミッキー の 魔法 ミュージカル が 見れ て 良かっ た です 、 後 は ゆっくり 帰る 、 後 聞き たい 方 は 返信 ください 、 お答え し ます ので 。,1
まじ で USJ 楽しかっ た 今度 は 2 組 で 行ける の 楽しみ ロディー ちゃん に も 会え た し 写真 も ありがとう ござい まし た ?♀< URL >,1
本当は 明日 に 回す つもり だっ た 基幹バス に 乗っ て から リニア鉄道館 行く か,0
一年 半 ぶり に き た ユニバ 最高 過ぎ た ? ホラー ナイト 限定 の アトラクション 全部 行け た し 他 に も 結構 乗れ て オール から の ユニバ は きつ すぎ た けど めっちゃ 楽しかっ た ホテルアルバート なんか すごい から 是非 行っ て 欲しい 年パス 買う か ちょっと 迷っ た け … < URL >,1
シェフミ可愛かったー?またリピしたい(^ρ^)ディズニーストアでどーしても欲しかった浴衣を購入!!アリエルとラプンツェルでラプンツェルにしようと思ったけど柄的にアリエルにしてアリエルで揃えて買ったら割引クーポンで浴衣とおなじくらいの値段でした,0
"【サンリオピューロランド】
人気の割引サービス
「アフタヌーンパスポート割引券」「６０歳以上の方パスポート特別価格」
２０１７年３月３１日まで延長決定！
アフタヌーンパスポート詳細⇒＜ＵＲＬ＞＜ＵＲＬ＞",0
"うわー風間くん、レゴランドとシーライフとリニア鉄道館も行ったんだ
いつ行ったんだろ",0
ディズニー楽しかったー＜ＵＲＬ＞,0
ざまぁみろディズニーにいるクソリア充共wwwwww,0
東京ディズニーランド・ステーション駅 & リゾートゲートウェイ・ステーション駅 「 高輪ゲートウェイ ? あんま 長い 駅名 で は ない な w 」 長者ヶ浜潮騒はまなす公園前駅 「 そう だ な 」 松江イングリッシュガーデン前駅 & 出雲科学館パークタウン前駅 「 島根 勢 も まけ て ない ぜ 」,0
あー 、 ディズニー ディズニー ?♀ 12月 まで に 免許 取れ ば また ディズニー 連れ てっ て 貰える (?´?｀?)♪♪ 今月 は お 揃っ ち で 行く から 楽しみ すぎ て イ きそう (///???///) いい加減 スプラッシュ に 乗っ て くれ,1
ピューロランド 楽しかっ た !!!!!! 初 尚弥 くん の 長谷川 康太 見れ て 感激 みんな 踊っ てる の めっちゃ 可愛い し 最高 ? また 行き たい … ? 手 が 震え まくっ て めっちゃ ぶれ とる # サンリオ男子 # ミラクル ステージ < URL >,1
昨日ユニバ行ってきました＜ＵＲＬ＞,0
【 交換 】 とき レス ときめき レストラン ジョイポリス 缶バッジ 譲 : 辻 ( ホロ ) 求 ) 伊達 ( ホロ ) 郵送 または 1 / 26 . 2 / 3 の ピューロランド にて 交換 希望 です 。 ピンポイント で 難しい と 思い ます が 、 よろしく お願い 致し ます 。 < URL >,1
ピューロランドっていつも言えなくてぴゅろろろらんどって言ってるんだけど、ピューロって文字数少なくない？,0
名古屋キッザニアはみなとアクルスに未来の職業そろえ＜ＵＲＬ＞,0
追加公演の次の日に行ったusjは、時間も無かったせいで限られた所しか行かなかったから、次行く時は下調べをしてゆっくり楽しみたいなぁ,1
夏頃のおみたす弄ってるんやけど、私丞さんより黒いやん…ってなって困った……海の家帰りの臣やん、これ……確かに７月早々にユニバの水かけで１回焼けてるけどさ、８月のコスサミでまた１回焼けてるけどさ…焼けやすい体質すぎやろ、私…,0
"松田彩七のひきこもり日記配信中！
白星ウィクトーリアの黄色担当！１２／２６ユニバーサルミュージックさんよりＣＤメジャーリリース決定！
ここに踏み込めば君も陰キャ？
早くおいで、待ってるよ◎
＜ＵＲＬ＞",0
"やや閑散期だと相当安い！３世代で行くなら１人４千円くらい。でも３世代の時はパークから近いのが一番だよね？でも甥っ子も結構遊べるし、両親は私以上に元気だしな？
ディズニー行った日は興奮が残ってるのか寝付けなくて…勝手に３世代ディズニー第２弾想定。",1
"そういえば、最近やけにティンカーベルとかブルーフェアリーのグッズを貰うんだけど、僕ディズニーが好きとか妖精が好きとかいつ言ったっけ？？
＃ＳＥＶＥＮＴＥＥＮで妄想",0
今日 の ホテル に 可愛い こ 達 が い まし た 。 USJ は ミニオンズ が 出来 て から は 来 て ない ので とても 楽しみ です 。 ハロウィン 仕様 に 変身 し て い まし た 。 < URL >,1
東京ドイツ村 に 今 も 落とし穴 が ある の は ベルガー の せい,0
"ＵＳＪのフライングダイナソーが今日緊急停止したみたいだな
今日行ってたらパニック状態だったろうなぁ",1
南海もお手伝いほんとにありがとう（ ？？？？？？？）ピューロランド案内してくれ,1
誰か9/30ユニバ行ける子おらん!?,0
気 に なる ん や けど 、 万博 の 入場料 いくら に なる ん やろ か ? USJ など と 同じ ぐらい ? 1万円 ぐらい に なる ? その 辺 が 気 に なる ところ 。 目安 でも いい から 、 公式 発表 し て 欲しい,1
ピューロランド から 灯里 ちゃん ( ハンカチ ) 送ら れ て き た !!( 非売品 ) 我が 子 の よう に 可愛い !!( 錯乱 ) < URL >,0
5月 誕生 日 の ちょっと 前 に やみ ん ちゅ ディズニー に 行っ た 正直 あのころ は まだ 女 1人 で ディズニー とか 1日 大丈夫 かしら とか 思っ て た けど 今 じゃ 1日 ヲタク と 遊べる の 最高 で しか ない やん け の 気持ち 昨日 お母さん と 喧嘩 し た から あの 時 みんな に 買っ て もらっ た プーさん と 寝 た よ あったかかっ た よ,0
佐世保市民文化ホール とりあえず 到着 。 長崎 で 特別 な 公演 の 日 は 必ず 土砂降り 。 大変 な こと に 気づく … 。 # ハウステンボス # 吉田 要士 < URL >,0
べるくらさんがユニバおる,0
体感だと先月くらいに福岡行って静岡行って足利行ってむすはじ観劇して宴奏会行ってディズニー行って宮城秋田山形行って異聞観劇して昨日おてぎねくん見ました、くらいの年間カレンダーなんですけど,0
えー !!! で も 、 ユニバ 行く なら 大勢 が 良く ない ??? 5人 以上 で は 行き たい … … … 皆 相互 さん っていう 条件 で (),0
ユニバ行きた？？久しく行ってないよ？？,0
4月 の ピューロランド の コスイベ で アーケード 編 か フラワー ブーケ 編 かも ぎゅっと の どれ か を やり たい ?*。 どれ を やる か 迷っ て いる … … … … < URL >,0
ディズニー映画 み ない くせ に ディズニー 好き って 言っ てる 人嫌い,0
ピューロランド行きてえ！！,0
予約 しよ !! この キャンペーン 凄い !「 パシリム Part1 」 円盤 持っ て たら 応募 だ ! WB と ユニバーサル が 合体 ! 2 タイトル 収納 アウターケース が カッコイイ ! # パシフィックリムアップライジング # パシリム < URL >,0
メーリス 誤送信 に 比べれ ば たいした こと ない けど 、 ピューロランド で レモンティー に ミルク 入れ て 凝固 さ せ た の も アホ すぎ た … そこで 「 くろ まめちゃん 、 ヨーグルト の 作り方 知っ て るかな ?( ??? )」 って 鋭い ツッコミ 入れ て くれる お 友達 が 大好き … < URL >,0
たくさん 尽くし て くれ て ありがとう 。 まだ 復縁 し て 3 ヶ月 だ けど 沢山 の 思い出 が でき た ! 記念日 ディズニー も 楽しかっ た し ほんと いい 思い出 に なっ た ! 誰 に なんと 言わ れよ う と ちょ る の 自慢 の 彼氏 ! 今日 は ほん と いい 記念日 だっ た ! < URL >,1
「ＵＳＪに行く」ではなく、「ホグワーツに帰る」と言う＃ハリポタテーマパークが開園した後のポタクラの行動を予想してみる,0
オリホグ、、、ユニバ行きたい大魔法祭行きたいよ～～ヾ（：３ﾉｼヾ）ﾉｼ”,0
今夜くらべてみました の 関西 女 見 てる ん だ けど 、 ユニバ (↑→↓) ちゃう し ユニバ (→↑↓) や しっ て 義姉 が 言っ て た の 思い出し て イラ っと し た ( 笑 ),1
2018/08/17ユニバーサルスタジオこちらにもお邪魔しました。日本に無いハリー・ポッターのアトラクション、15分待ちで思わず2回乗っちゃった(*^^*)#ユニバーサルスタジオフロリダ#オーランド#ハリー・ポッター<url>,0
そいや、ユニバで隣にいた子独特なノリの子だったんだけど、最後ブチ上がる時一緒にオイオイ叫んで楽しかった。,1
"京都大作戦が中止になっていろいろあるね。
ユニバで楽しむのも写真撮るのもえーけど、モッシュはフェス会場とライブハウスでやりましょう。

んで、必要以上に罵倒したり、当事者見つけだそうとか、特定するようなこともやめようや。

また１年頑張って来年の大作戦みんなで楽しんだらええやん。",0
新着情報:子供の一歳の記念に写真スタジオやディズニーに行った友人「こういうのバカにするタイプだったはずなのに気づいたら自分がやってる不思議」<URL>,0
"年パス買っちゃったので月イチでＵＳＪには行きたいです（？？？？Δ？？）？
でも今のイチバンは……ひとりで焼肉食べ放題行って真剣にお肉を食べたいですね！！！ 

＃ｐｅｉｎｇ ＃質問箱 ＜ＵＲＬ＞ ＜ＵＲＬ＞",0
ディズニー 年パス 欲しい,0
更新 し まし た ! ディズニー の 素敵 な 動画 & 画像 集 : ?【 最速 ネタ !】 ここ は どこ ? < URL > < URL >,0
カラス 同士 の やりとり → マダム に 求愛 の 流れ 好き ラス 日 1 ステ # カラス 隊 # マダム # 先頭 ダンサー # スプーキーブーパレード # ディズニー ダンサー < URL >,0
"オキャップと共にユニバに行ってきたのでした！！
＃オカモトラベル
＃オキャップ写真選手権 ＜ＵＲＬ＞",0
暫待：直加ちゃんと喧嘩した中で一番衝撃的だったのは、言い争いの中突然「好きなディズニーキャラクターは！？」って聞かれて「プーさん」と言ったら「沙織ちゃんはプーさんを好きでもプーさんは沙織ちゃんのこと嫌いだと思う！！」と唐突にプーさんを味方につけて罵倒してきたあの喧嘩かな。,0
セーラームーンの植毛ドール、ユニバからでちゃうの！？そっちからなの！？！？,0
"【譲渡】
すわわｉｎピューロランド（ピューロ）
すわわーるど公録公開収録

譲）１０／３１（水）１６３０～の公演２連番
求）定価＋各種手数料

仕事で行けないためお譲りします。",1
香港ディズニーランド 購入 品 < URL > 香港ディズニーランド グッズ たくさん 紹介 し まし た ! な ので 時間 すごい かかり まし た (´; ω ;｀) 遅く なり すみません # 香港 ディズニー … < URL >,0
10月 に ディズニー 行く 時 に 嫁 と お揃いで タイムオブセレブレーション 作る ぞ ー !! これ めっちゃ 可愛い よ ね !! ネット で 事前 予約 する か 当日 店舗 に 行く か 悩む !! 早く ディズニー 行き たい !! < URL >,0
ユニバーサル・スタジオ・ジャパン / Universal Studios Japan ( USJ ) に 写真 を 投稿 し まし た < URL >,0
今年 も 知っ てる 人 が USJ の CM 、 クリスマス に 出 て た よー !! も お 、 見れ なく なっ ちゃう の が 寂しい ー ?,0
今からディズニー向かいまーす,0
アクティブ おたく な ので これから ディズニー 行っ て くる 。 今日 も 廉 くん が かっこよかっ た です 夜 は 戻っ て き て 劇 シャイ 上映会 。,0
"ユニバ！！
アトラクションもいっぱい乗れて
めっちゃ楽しかった！！ ＜ＵＲＬ＞",1
ディズニーチケット買ってえぇええええ,0
さし ぶり の 夢 で !! 誰かさん と ディズニー 行っ てる 夢み た !! めっちゃ 幸せ そう やっ た し !!! 憧れる カップル に なっ て た ん だ !!? め ー っ ちゃ 嬉し み ? 朝 から いい 目覚め テンション 上がっ てる ???,1
初めて き まし た ! オヤジ は 、 順番 とり 。 嫁 と 子ども は 買い物 へ (^^;) 場所 : キッザニア東京 < URL >,0
usj、関ジャニのクリスマスcm公開今年で最後のライブショーに駆けつける(デイリースポーツ)<url>,0
夏 に なっ たら プール か 海 行き たい から 体 絞る しか … … … 取り敢えず お ばあちゃん 家 から 近い から ハワイアンズ か な,0
ディズニーランド に 行っ て き まし た !(*? ?*)?*# 仮面ライダー電王 # 電王 # ディズニーランド # ディズニー < URL >,0
ディズニー 行き たい よ 2月 行く けど それ まで に 行き たい から 1月 誰 か 誘っ て いこ う か な,0
レゴランド・ジャパンが公式アプリでチケット販売・ホテル予約・待ち時間などの提供をトラベルボイス＜ＵＲＬ＞,0
新 景品 情報 大人気 ディズニー シリーズ より 、 チップ の 寝そべり ぬい が 登場 ! 冬 らしく 赤い マフラー と 瞳 の 中 に は 雪 の 結晶 が … !? ピンク色 に 染まっ た ほっぺ も 可愛い ! # タイトー 溝の口 # デール # 雪 # マフラー < URL >,0
友達 の 誕生日 、 なん か ヤバい とこ で パリピ 感 ヤバ めのと 嵐山 で 浴衣 着 て 食べ 歩き から の ご飯 と 来 て て 前 集まっ た 時次 ディズニー 行き たい とか 言っ て てん けど わたし と 誕生日 海外旅行 とか に なる ん か な,0
ハワイアンズ で 式 挙げる か,0
ショー パレ <<< アトラク っていう イメージ が 遠方 から すれ ば 当たり前 な の かも ね … でも ディズニー 行っ て 、 絶叫 物足りない よ ね って 言わ れる の は 違う と 思う 絶叫 の スリル 味わい たい なら 富士急 に どうぞ (^ q ^) ディズニー は ストーリー と 世界観 が 大事 な ん だ から (^ q ^),1
これはスペースユニバースに手を出しているのでわ…?,0
関西の裏ユニバとは,0
きょう 6時 半 起き で サンリオピューロランド で は ちゃめ ちゃ に 遊ん だ 後 まっきー の イベント に 連れ て いっ て もらっ て その あと ジョジョ 展 から の 飲み会 という 頭 の おかしい スケジュール だっ た ん だ けど もう 今 倒れ そう,1
ピューロランド は 行け なかっ た けど 、 夜ご飯 誘っ たら 快く 付き合っ て くれ て 全員 じゃ ない けど みんな に 会え た 高校 メンバー ずっと 大好き (*´?｀*),0
"大きな夢を見ること。そして夢を追い、最後まで、実現するまで追い続けること。夢が完成するまで満足しては、いけない。

ウォルト・ディズニー",0
海ほたる 無料 の 足湯 がらがら です 入る なら 今 の うち # 海ほたる # 足湯 # アクアライン # 東京ドイツ村 < URL >,0
"「テイルズオブアフターフェスティバルｉｎサンリオピューロランド」
コレクションクリアポスター　＃ナタリア　＃エステル　＃ルドガー　入荷致しました！！
サンリオキャラになってるキャラもとても可愛らしいです？
＃ＫＢＯＯＫＳ… ＜ＵＲＬ＞",0
ふわりとした羽が印象的なディズニーランドパリのＣＭに出てきた主人公のアヒルのメイキング！＜ＵＲＬ＞＜ＵＲＬ＞,0
"ディズニー空いてるなー
行けばよかった。",1
また ハワイアンズ で いい よ … 交通 の 便 的 に つか 福島 と 言い つつ 秩父 や 秋保 引っ張っ て き た し 、 近隣 県 含め て 警戒 し ない と 死ぬ ぞ,1
男 だけ の キッザニア,0
